,Unnamed: 0,stance,target,text
98,98,against,"['ብልፅግና', 'ፓርቲ']","['እኛ', 'ተስፍ', 'ቆርጠናል', 'በብልፅግና', 'ራሳችሁ', 'መግባባት', 'ያቃታችሁን', 'ህዝቡን', 'እንዴት', 'ትመሩታላችሁ']"
99,99,against,"['ሰንድቅ', 'አላማ']","['አትሳሳት', 'ዘረኛ', 'ነህ', 'እሺ', 'ግዴታ', 'አማራ', 'የፈጠረውን', 'ባንድራ', 'ካልተጠቀምን', 'በሚል', 'መከራከሪያ', 'ማቅረብ', 'ረብ', 'የለሽ', 'ወሬ', 'ነው']"
100,100,favor,"['ቀይ', 'ባህር']","['አባላሽቶ', 'ያሰረከቡት', 'መሪያችን', 'ተጨንቆ', 'ሳየው', 'አሳዘነኝ', 'ግን', 'አይዞህ', 'መሪያችን', 'ከጎንህ', 'ነን']"
101,101,neutral,"['አብን', 'ፓርቲ']","['በአማራ', 'ተማሪዎች', 'ላይ', 'የተሰራውን', 'ሴራ', 'ታሪክ', 'ይቅር', 'አይለውም']"
102,102,against,"['ብልፅግና', 'ፓርቲ']","['ብልግናዉ', 'በጣም', 'ግዙፍ', 'ነው']"
103,103,neutral,"['ብልፅግና', 'ፓርቲ']","['በስድብ', 'የተመሰረተ', 'አገር', 'የለምና', 'ስድብን', 'ትተን', 'ገንቢ', 'ሂስ', 'እየሰጠን', 'አገራችንን', 'እንግንባ', 'ስድብ', 'ጥላቻን', 'ጥላቻ', 'ደግሞ', 'ጥፋትን', 'ያስከትላል', 'እና']"
104,104,neutral,"['ሰንድቅ', 'አላማ']","['የዚህ', 'የባንዲራ', 'ነገር', 'መፍትሄ', 'አግኝቶ', 'እፎይ', 'የሚባልበት', 'ቀን', 'ነው', 'የናፈቀኝ']"
105,105,against,"['አብን', 'ፓርቲ']","['በብልፅግና', 'አሽከር', 'ሚመራ', 'ፖርቲ', 'ሆኖ', 'ነው', 'ሚፎካከረው', 'ድንቄም', 'ተፎካካሪ', 'አብን', 'መጀመርያ', 'ራሱን', 'ያፅዳ']"
106,106,neutral,"['አብን', 'ፓርቲ']","['የደርግ', 'ትንሳኤ', 'ሙታን', 'ተበሰረ']"
107,107,favor,"['ቀይ', 'ባህር']","['ቀይ', 'ባህር', 'ላይ', 'ቀልድ', 'የለም', 'በፍቅር', 'እናገኛለን', 'ካልሆነም', 'በምቻል', 'ሁሉ', 'እንሞክራለን']"
108,108,against,"['ብልፅግና', 'ፓርቲ']","['እና', 'ብቃት', 'ስላላችሁ', 'ነዋ', 'በየቦታው', 'ህዝብ', 'የምታስጨርሱት']"
109,109,neutral,"['አብን', 'ፓርቲ']","['ይድስ', 'ለአማራ', 'ትምህርት', 'ቤሮ', 'በሀገሪቱ', 'በተለያዩ', 'ክልልሎች', 'የምንገኝ', 'ሰራተኞች', 'የተለያዩ', 'በደልና', 'ግፍ', 'እየደረሰነው', 'ክልልሉ', 'ይህን', 'እንዴት', 'ያየዋል', 'አሁን', 'ሰለሞቱት', 'ሳይሆን', 'መታሰብ', 'ያለበት', 'ያሉትን', 'ማትረፍ', 'ቢሆን', 'ተመራጭ', 'ነው']"
110,110,neutral,"['አብን', 'ፓርቲ']","['በለጠ', 'ሞላ', 'ምን', 'አገኘጣሂርስጋሻው', 'መርሻስምነው', 'የብልፅግናን', 'ካልስ', 'ካላጠብን', 'አሉሳ']"
111,111,favor,"['አብን', 'ፓርቲ']","['አማራ', 'ነኝ', 'ብለው', 'ብልልግናን', 'የሚመርጥ', 'የአማራ', 'ጥላት', 'ነው', 'አብን', 'ምርጫዬ']"
112,112,favor,"['ሰንድቅ', 'አላማ']","['እኔ', 'ኮከቡ', 'ያለው', 'ሰንደቅ', 'አላማ', 'አይወክለኝም', 'የኔ', 'ምርጫ', 'ነፃነቴን', 'የሰጡኝ', 'የአድዋ', 'ላይ', 'የደም', 'መስዋእትነት', 'የተከፈለበት', 'ሰንደቅ', 'አርማዬ', 'እንጂ', 'ወንድም', 'ወንድሙን', 'በሸፍጥ', 'ፖለቲካ', 'የግንቦት', 'ሀያ', 'ፍሬ', 'እቅድና', 'ፕሮግራም', 'የአንድ', 'አናሳ', 'አማራ', 'ጠላቴ', 'ነው', 'ብሎ', 'በማኒፌስቶ', 'ደረጃ', 'ቀርፆ', 'አማራ', 'በህገመንግስቱ', 'ማፅደቅ', 'በሌለበት', 'ሁኔታ', 'የተደነገገውን', 'ህግ', 'ኮከብ', 'ያለውን', 'ሰንደቅ', 'አርማ', 'አይወክለኝም', 'አልቀበልም']"
113,113,favor,"['ቀይ', 'ባህር']","['ለመቅደድ', 'የራሳችን', 'መሬት', 'ያስፈልገናል', 'የሰው', 'መሬት', 'መቅደድ', 'አይቻልም', 'መጀመሪያ', 'ያራሳችን', 'ያስፈልገናል', 'በቦይ', 'ተቀዶ', 'የመጣ', 'ወደብ', 'ትንሽ', 'ስለሚሆን', 'አይበቃንም']"
114,114,neutral,"['ቀይ', 'ባህር']","['በግ', 'ቤት', 'በግ', 'ገባ']"
115,115,favor,"['አብን', 'ፓርቲ']","['የኛ', 'ምርጦች', 'እግዚአብሄር', 'ልፋት', 'ድካማችሁን', 'ይይላችሁ', 'በርቱልን']"
116,116,neutral,"['አብን', 'ፓርቲ']","['አብንን', 'ወክለህ', 'ነው', 'ወይስ', 'ተገንጥለህ', 'እንደ', 'ድርጅት', 'ከሆነ', 'ድርጅቱ', 'ነው', 'መግለጫ', 'መስጠት', 'ያለበት']"
117,117,favor,"['ሰንድቅ', 'አላማ']","['ኢትዮፅያን', 'የሚገልፃት', 'በትክክል', 'ልሙጡ', 'ከላይ', 'አረንጓዴ', 'ከታች', 'ቀይና', 'መካከል', 'ቢጫው', 'ሰንደቅ', 'አላማ', 'ነው', 'ኮከቡን', 'በጨለማው', 'ጊዜ', 'አይተነዋል', 'አሁን', 'ነግቷን', 'ብርሀን', 'ነው', 'በብርሀን', 'ደግሞ', 'ኮከብ', 'አይታይም', 'ስለዚህ', 'ኮከቡ', 'ይነሳልን', 'አንፈልገውም']"
118,118,neutral,"['ኢዜማ', 'ፓርቲ']","['ጥያቄው', 'ብልፅግና', 'እንደዚህ', 'ማድረግ', 'ይችላል', 'ወይ', 'ጠቅላዪ', 'መድረክ', 'ላይ', 'ዱቅ', 'ብለው', 'ሳያስፈራሩ', 'ማለት', 'ነው']"
119,119,neutral,"['አብን', 'ፓርቲ']","['የመንግስት', 'ይህን', 'መዘገቡ', 'ሚዲያውን', 'አንድ', 'እርምጃ', 'ወደ', 'ፊት', 'እየሄደ', 'መሆኑን', 'ማሳያ', 'ነው']"
120,120,against,"['ኢዜማ', 'ፓርቲ']","['ብር', 'አምጣ', 'የጫጉላ', 'ጊዜዋን', 'ጨርሳ', 'ወጣች']"
121,121,neutral,"['ሰንድቅ', 'አላማ']","['ውደዳቹም', 'ጠላቹም', 'ውያኔ', 'ውጥንቅጣችንን', 'ነው', 'ያውጣው']"
122,122,neutral,"['ሰንድቅ', 'አላማ']","['ኧረ', 'ዋናው', 'ሀገር', 'ሰላም', 'ይሁንልን', 'ሰልፍ', 'ምናምን', 'እንዳትሉ', 'አንፈልግም', 'በውይይት', 'ሁሉም', 'ነገር', 'ይፈታልን']"
123,123,against,"['ብልፅግና', 'ፓርቲ']","['የሰው', 'ሞት', 'በመብዛቱ', 'በብልፀግና', 'ዘመን']"
124,124,against,"['ብልፅግና', 'ፓርቲ']","['በእኔ', 'ዘመን', 'ብዙ', 'ሰው', 'የሞተበት', 'ባረመኔ', 'አገዳደል', 'ወሮ', 'በላ', 'ሸኔ', 'የፈነጨበት', 'ቤተክርስቲያን', 'የተቃጠለበት', 'እና', 'ብዙ', 'ሰው', 'የተፈናቀለበት', 'የኑሮ', 'ውድነት', 'ዝም', 'ፈጣሪ', 'በቃ', 'በለን']"
125,125,favor,"['ብልፅግና', 'ፓርቲ']","['አተን', 'ሚያክል', 'መሪ', 'እኔጃ', 'ያው', 'ለፈጣሪ', 'ምንም', 'ስለማይሳነው', 'በስተቀረ', 'እንዳተ', 'ያለን', 'መሪ', 'የአለም', 'የሰላም', 'ሎሬት', 'ማግኘት', 'ከባድ', 'ነው', 'እኔ', 'እንደራሴ', 'ያለኝ', 'አቋም', 'ምንም', 'አይነት', 'ወጀብ', 'ቢበዛም', 'ባንተ', 'ያለኝ', 'እምነት', 'ከፍተኛ', 'ነው', 'መቼም', 'የማይቀየር', 'ሾሾ', 'አይመቸኝ', 'ፈጣሪ', 'ይጠብቅልን', 'መሪያችንን']"
126,126,neutral,"['ኢዜማ', 'ፓርቲ']","['ማርና', 'ወተት', 'የምተፋስ', 'እናት', 'ሀገሬ', 'እትዮጵያዬ', 'ሺህ', 'አማት', 'ንገሺህ']"
127,127,neutral,"['አብን', 'ፓርቲ']","['ወይ', 'ጉድ', 'ምን', 'ሚሉት', 'ጨርቅ', 'ነው', 'አይ', 'አማራ']"
128,128,against,"['አብን', 'ፓርቲ']","['አገር', 'የሚያክል', 'ፎርጂድ', 'ቻይና', 'ሰራሽ', 'የእጅ', 'ሰአት', 'ገርግዶና', 'ርካሽ', 'ሱፍ', 'ተከሽኖ', 'ምስኪኑን', 'የአማራ', 'ገበሬን', 'ወክያለሁ', 'የሚለን', 'እፍረት', 'የለሽ']"
129,129,favor,"['አብን', 'ፓርቲ']","['ድል', 'ለታላቁ', 'ለአማራ', 'ህዝብ']"
130,130,against,"['ሰንድቅ', 'አላማ']","['ሰማያዊ', 'ፖርቲ', 'ማለት', 'የሚኒሊክ', 'ቡችላ', 'ጥርቅም', 'ነው', 'ላንዴ', 'እና', 'ለመጨረሻ', 'ግዜ', 'ተቀብሮ', 'ፋይሉ', 'የተዘጋው', 'የአፄ', 'ስረአት', 'ዳግም', 'ማሰባቸው', 'እራሱ', 'የእባብ', 'ልጅ', 'እባብ', 'ነው', 'መቼም', 'ቢሆን', 'መርዙን', 'መርጨቱን', 'አያቆምም', 'የሚባለውን', 'አባባል', 'አስታወሱኝ', 'እንደ', 'እስስት', 'ስማቸውን', 'አየቀየሩ', 'ብቅ', 'አሉ', 'ደግሞ', 'የሚኒሊክ', 'ቡችላዎች']"
131,131,favor,"['ብልፅግና', 'ፓርቲ']","['በትክክል', 'አማራጭ', 'መንገዶች', 'በመጨረስ', 'የጎሮ', 'ቦሌ', 'እና', 'ሌሎችም', 'የአውቶቡስ', 'ምልልስ', 'በመጨመር', 'የህዝብ', 'ጥያቄ', 'ይመለሳል']"
132,132,against,"['ብልፅግና', 'ፓርቲ']","['አሁን', 'አገር', 'እየመራህ', 'ነው', 'እሚባል']"
133,133,neutral,"['አብን', 'ፓርቲ']","['እባካችሁ', 'በጁንታው', 'ተላላኪዎች', 'በተለይ', 'ባለሆቴሎች', 'እና', 'ወርቅቤቶች', 'ልዩ', 'ክትትል', 'ይደረግባቸው']"
134,134,against,"['ብልፅግና', 'ፓርቲ']","['የመዝሙሩ', 'መልእክት', 'ጥሩ', 'ቢሆንም', 'ብልፅግና', 'ፖርቲ', 'ለየትኛዋ', 'ሀገር', 'እንደሚሰራ', 'አይታወቅም', 'የፖርቲው', 'ስም', 'ብልፅግና', 'ፖርቲ', 'ነው', 'አንድ', 'የውጭ', 'ዜጋ', 'የየትኛዋ', 'አገር', 'ብልፅግና', 'ፖርቲ', 'እንደሆነ', 'አይገባውም', 'ኢትዮጵያ', 'ኬንያ', 'ሱዳን', 'የሚል', 'ቃላት', 'የለውም', 'ይህ', 'መዝሙር', 'ደግሞ', 'አስተውላችሁ', 'ከሆነ', 'ከዚህ', 'ረዥም', 'መዝሙር', 'አንዲት', 'ቦታ', 'ላይ', 'እንኳ', 'ኢትዮጵያ', 'የሚል', 'ቃል', 'የለውም']"
135,135,favor,"['ብልፅግና', 'ፓርቲ']","['አቢቹዬ', 'ዉዱ', 'መሪያችን', 'ፈጣሪ', 'ሁሌም', 'አብሮክ', 'ነዉ', 'አይዞክ']"
136,136,favor,"['አብን', 'ፓርቲ']","['ጀግናውን', 'አዳምጡት', 'እሰቲ']"
137,137,neutral,"['አብን', 'ፓርቲ']","['እየመሰረቱልን', 'ነው', 'ወይስ', 'እየመሰረትን', 'ነውስጋቲ', 'ይግባችሁ', 'እንደ', 'ብአዲን', 'እንዳይመሰሩቱልን', 'መስራቾቹም', 'አማራ', 'መሆናቸው', 'ይረጋገጥ']"
138,138,against,"['ብልፅግና', 'ፓርቲ']","['ወበርእዲህከሆነአለመማርእውቀት', 'ነውይመረጣል']"
139,139,favor,"['አብን', 'ፓርቲ']","['አስራት', 'ልትመሰገኑ', 'ይገባል', 'ሁለቱን', 'በአንድ', 'አቅርባችሁ', 'የጠላት', 'ወሬ', 'ላይ', 'ውሀ', 'ችልስ', 'አረጋችሁ', 'በርቱ']"
140,140,neutral,"['አብን', 'ፓርቲ']","['ክልሉ', 'የጥቃት', 'ሰለባዎች', 'ከሆኑ', 'ክልሎች', 'አንዱ', 'ነው', 'ፍትህ', 'ለአማራ', 'ህዝብ', 'መምጣት', 'አለበት']"
141,141,favor,"['ሰንድቅ', 'አላማ']","['ጨርቅ', 'ነው', 'ብለን', 'እኛ', 'ኢትዮጵያዊያን', 'አንሸወድም', 'ምክንያቱም', 'የክልሌን', 'በንድራ', 'አይቼው', 'መቼም', 'ደንግጬ', 'አለቅም', 'ግን', 'የኢትዮጵያን', 'በንድራ', 'አይቼው', 'ትእግስት', 'አይኖራኝም']"
142,142,neutral,"['አብን', 'ፓርቲ']","['ለምትሳደቡ', 'እግዚአብሄር', 'ልብ', 'ይስጣችሁ', 'የእውነት', 'የነገን', 'ማን', 'ያውቃል', 'እግዚአብሄር', 'እኮ', 'በተናቁት', 'ላይ', 'እኮ', 'ነው', 'የሚሰራው', 'ማንም', 'ሰው', 'ለሰው', 'ልጂ', 'ክብር', 'ይኑርን', 'እግዚአብሄር', 'የሚያከብርን', 'እኛም', 'የሰውን', 'ልጂ', 'ስናከብር', 'ብቻ', 'ነው']"
143,143,favor,"['ሰንድቅ', 'አላማ']","['ምን', 'ጊዜም', 'ኢትዮጵያን', 'የሚወክለው', 'በንድራ', 'አሩንጋዴ', 'ብጫ', 'ቀይ', 'በንድራ', 'ነው', 'ይህ', 'በንድራ', 'የኢትዮጵያ', 'ብቻ', 'ሰይሆን', 'የመለው', 'የአፍሪካ', 'የጥቁር', 'ህዝቦች', 'የነፃነት', 'ተምሰሌት', 'ነው']"
144,144,against,"['አብን', 'ፓርቲ']","['አብን', 'የኢትዮጵያ', 'ነቀርሳ', 'ነው']"
145,145,against,"['ብልፅግና', 'ፓርቲ']","['ከቀውስ', 'የታደገ', 'ነው', 'ለቀውስ', 'የዳረገ']"
146,146,neutral,"['ብልፅግና', 'ፓርቲ']","['እግዚአብሄር', 'መሬዎቾን', 'እና', 'ህዝቦዋቾን', 'ይጠበቅ', 'ሁላችንም', 'በፀሎት', 'እንበርታ']"
147,147,neutral,"['ኢዜማ', 'ፓርቲ']","['ሀሀሀሀሀ', 'መልካም', 'እድል', 'እንላለን', 'እኔ', 'ግን', 'ማንም', 'አልመርጥም']"
148,148,against,"['ብልፅግና', 'ፓርቲ']","['ይሄ', 'ልክ', 'የለሹ', 'ቀልዳችው', 'ሳያስለቅሳችሁ', 'አይቀርም', 'ፍርድ', 'ከ', 'እርሱ', 'ብቻ', 'እንጠብቃለን']"
149,149,against,"['ኢዜማ', 'ፓርቲ']","['ቆሻሻ', 'ጅል', 'የጅብ', 'ፊት']"
150,150,against,"['አብን', 'ፓርቲ']","['ፋና', 'ሲዘግበው', 'ስብሰባው', 'ፍሬያማ', 'እንደማይሆን', 'ለመረዳት', 'ችለናልም', 'እዝነናልም', 'አብይ', 'እምንወደው', 'ሰው', 'እንኳን', 'አልተወልንም', 'ስልጣን', 'በመስጠት', 'ጠራርጎ', 'ወሰደብን', 'ወይ', 'ተንኮል', 'በተንኮል', 'አገር', 'አይመራም', 'በጥበብ', 'እንጂ']"
151,151,favor,"['አብን', 'ፓርቲ']","['እንዴ', 'ምን', 'ጥያቄ', 'አለው', 'አማራ', 'አመራሩም', 'ስነ', 'ሰረቱ', 'ብቻ', 'ይበቃል', 'እኔ', 'አማራ', 'አደለሁም', 'ግን', 'እግዚአብሄር', 'ይርዳቸው', 'አማራ', 'መሪ', 'ቢሆን', 'በጣም', 'ነው', 'ደሰ', 'የሚለኝ', 'አማራ', 'ለኢትዮጵያ', 'ያስፈጋልጋታል', 'አማራ', 'ወንድ', 'ነው', 'ሁል', 'ጊዜ', 'ሰራቸው', 'ንግግራቸው', 'ሁሌ', 'የወንድ', 'ነው', 'ዛሬ', 'ጋዜጠኛ', 'ሳትሆን', 'ስሜነህ', 'አማራን', 'ለማጥላላት', 'ብዞ', 'ሞከርክ']"
152,152,neutral,"['ኢዜማ', 'ፓርቲ']","['ምነው', 'ምድረ', 'ፎጣ', 'ለባሽ', 'ሁላ', 'ተነጫጫሽ', 'ሶሻል', 'ሚዲያ', 'ላይ', 'ከምዘባርቂ', 'ተግብረሽ', 'አሳይአዳሜ', 'እውነታው', 'እስኪ', 'ገባሽ', 'ተፍጨርጨሪ', 'ተልባ', 'ሁላ']"
153,153,neutral,"['አብን', 'ፓርቲ']","['አምላካችን', 'ሆይ', 'የልጆችን', 'ካህን', 'ስማን']"
154,154,neutral,"['ብልፅግና', 'ፓርቲ']","['የአላህ', 'ኢትዮጵያን', 'አደራ', 'ያረብ', 'አንተ', 'ጠብቃት', 'ህዝብንም', 'በሰላም', 'በደሰታ', 'እንደድሮዉ', 'ተቻችለዉ', 'ይኑሩ']"
155,155,neutral,"['አብን', 'ፓርቲ']","['ዱቄት', 'ሆነ', 'የተባለው', 'እንዴት', 'ሊያንሰራራ', 'ቻለ', 'መሳሪያውን', 'ከዬት', 'አገኙ', 'መልሱ', 'ግልፅ', 'ነው', 'ወደፊት', 'እውነቱ', 'ይወጣል']"
156,156,against,"['ቀይ', 'ባህር']","['ኢትዮጵያ', 'ከዚህ', 'አስከፊ', 'ጦርነት', 'ሊቆም', 'ከተፈለገ', 'ትግራይ', 'እና', 'የአማራ', 'ህዝብ', 'አንድ', 'ሁኖ', 'ይህን', 'የሰው', 'ስጋ', 'የሚበላ', 'ሰው', 'ከስወገዱ', 'ጦርነቱ', 'ይቆማል']"
157,157,neutral,"['ኢዜማ', 'ፓርቲ']","['ማን', 'የማሸንፍ', 'ይመስላችሀል']"
158,158,neutral,"['አብን', 'ፓርቲ']","['ስሜነህ', 'ባይፈርስ', 'ውይይቱን', 'እያፈራረስከው', 'አስቸገርከን', 'ለጠየቅከው', 'ጥያቄ', 'መልሱን', 'አስጨርስ', 'ውይይቱን', 'አምቦጫረከው', 'ሰውየውን', 'እናድምጠው', 'አድማጭ', 'የራሱ', 'አተያይ', 'አለው']"
159,159,favor,"['ቀይ', 'ባህር']","['ጠቅላይ', 'ሚንስትር', 'ያቀረቡት', 'ሀሳብ', 'ትክክል', 'ነው', 'ግን', 'አብዛኛው', 'ፖርላማ', 'ውስጥ', 'የምቀመጡ', 'ሰዎች', 'ፍታቸው', 'የፋራት', 'ሰሜት', 'ይታይባቸዎል', 'ስለዚህ', 'ሁሉም', 'ይህ', 'ሀሳብ', 'ለሀገራችን', 'እድገት', 'ጠቀሜታው', 'በጣም', 'ጠቃሚ', 'ስለሆነ', 'መፍራት', 'ሳይሆን', 'በግልፅ', 'የኢትዮጵያን', 'ህዝቦችን', 'ሁሉ', 'በማሳተፍ', 'መወያየት', 'አና', 'መፍትሄ', 'ማምጣት', 'ነው']"
160,160,favor,"['ቀይ', 'ባህር']","['እትዬፅያ', 'ኤርትራ', 'አንድ', 'ነን', 'ምንም', 'የሚያጣላን', 'ነገር', 'የለም', 'እያንዳንዱ', 'ሰው', 'ቢፈተሽ', 'እንድ', 'ብርጭቆ', 'ደም', 'ኢትዬጵያ', 'ውስጥ', 'የኤርትራ', 'ደም', 'ኤርትራ', 'ውስጥ', 'የኢትዮጵያ', 'ደም', 'አይጠፉም']"
161,161,against,"['ሰንድቅ', 'አላማ']","['አረንገዴ', 'ቢጫ', 'ቀዩ', 'አይወክለንም', 'የአንድ', 'እምነት', 'መገለጨ', 'ነዉየአንድ', 'ቤሄር', 'መገለጨነዉእበከችሁ', 'አሁንም', 'ስላ', 'እኩልነት', 'እነዉረ']"
162,162,against,"['ቀይ', 'ባህር']","['አምቦ', 'አዳማ', 'ደብረብርሀን', 'ዝዋይ', 'አዋሽ', 'አዌሳኧረ', 'ኦንደውም', 'ቡራዮ', 'በነፃነት', 'ደሰርሶ', 'መመለስ', 'ህልም', 'የሆነበትን', 'ህዝብ', 'እንደ', 'ከዋክብት', 'የራቀበትን', 'ህዝብ', 'ወደብ', 'እያሉ', 'ማጅጃል', 'ምን', 'ይባላል']"
163,163,favor,"['ቀይ', 'ባህር']","['እንኳን', 'ቀይ', 'ባህር', 'ኤርትራም', 'የኢትዮጵያ', 'ነች']"
164,164,against,"['ቀይ', 'ባህር']","['የዘገምተኛ', 'ስብስብ', 'እናንተን', 'ብሎ', 'ሀገር', 'መሪ', 'እንደ', 'ብልፅግና', 'ያለ', 'የመሀይማንና', 'ዘገምተኞች', 'ስብስብ', 'የትም', 'አጋጥሞኝ', 'አያውቅም', 'ከላይ', 'እስከ', 'ታች', 'በህልማቸው', 'ሲባዝኑ', 'የሚያድሩ', 'አእምሮ', 'ደረቆች']"
165,165,against,"['ብልፅግና', 'ፓርቲ']","['ወሬ', 'ዳቦ', 'አይሆንም']"
166,166,favor,"['አብን', 'ፓርቲ']","['አማራነት', 'ይለምልም', 'አማራ', 'ነኝ', 'አብንን', 'ይዘን', 'ወደ', 'ፊት']"
167,167,neutral,"['ሰንድቅ', 'አላማ']","['የኢትዮጵያ', 'ዘሮች', 'ሳይሆን', 'የኢትዮጵያ', 'ብሄር', 'ብሄረሰቦች', 'በይ']"
168,168,favor,"['ቀይ', 'ባህር']","['የመሪያችን', 'ሀሳቡን', 'በአወንታ', 'ካየነዉ', 'የኋላ', 'ታሪካችንን', 'እንድንፈትሽ', 'በድህነታችን', 'ምክንያት', 'ፈርተን', 'አፋችን', 'ዘግተን', 'የረሳነውን', 'እጅግ', 'አስፈላጊ', 'ነገርን', 'እንድናስብ', 'አድርጎናል', 'እየሱስ', 'ክርስቶስ', 'አእምሮአችንን', 'ይክፈትልን']"
169,169,neutral,"['አብን', 'ፓርቲ']","['አንድ', 'አድርጋች', 'እስኪ', 'ምሩን', 'ፈተናችን', 'በዛ', 'አኮ', 'አማራ', 'ይህ', 'መንግስት', 'እንደሆነ', 'በየጊዜው', 'መግለጫ', 'እያወጣ', 'ለአማራ', 'ሸክም', 'እየፈጠረ', 'በሰላም', 'እንዳንኖር', 'እያረገን', 'ይገኛል', 'ስለዚህ', 'ሰላም', 'አገኝን', 'ስንል', 'ችግር', 'እየፈጠረብን', 'ያለመንግስት', 'ሆነ', 'ምን', 'እናድርግ', 'የሚለውን', 'ሀሳብ', 'ብናወራበት', 'እና', 'ተደራጅተን', 'ይህን', 'መንግስት', 'ብንዋጋ', 'ጥሩ', 'ይመስለኛል']"
170,170,favor,"['አብን', 'ፓርቲ']","['ክርስቲያን', 'ታደለ', 'ሁሉም', 'እንዳንተ', 'እውነት', 'ቢያወራ', 'ሀገራችን', 'ሰላም', 'ትሆን', 'ነበር']"
171,171,neutral,"['ሰንድቅ', 'አላማ']","['ህዝብ', 'ያመነበት', 'የአርማ', 'ለውጥ', 'ብቻ', 'ይደረግ']"
172,172,against,"['ቀይ', 'ባህር']","['አንተ', 'ገፊ', 'የሆንክ', 'አራጅ', 'መንግስት', 'ሰዉዬ', 'አንተስ', 'በመጣበት', 'እግር', 'ትሄዳታለክ']"
